Season,TeamName,eFGPct,TOPct,ORPct,FTRate,Size,Exp,FG2Pct,FG3Pct,FTPct,BlockPct,FG3Rate,ARate,StlRate,DFP,eFGPct1,TOPct1,ORPct1,FTRate1,Off_1,Off_2,Off_3,Def_1,Def_2,Def_3,Tempo,AdjTempo,OE,AdjOE,DE,AdjDE,AdjEM,win_pct,Conf
2018,Incarnate Word,52.5286581,17.6715025,35.3477765,33.7828726,76.89,1.63,45.44406,34.6062053,74.8582231,11.0885046,32.5816485,46.7532468,0.07348546,10.8462864,47.5505443,23.2120726,26.9277846,41.1353033,24.4595429,48.6720198,26.8684373,18.9807592,51.6900676,29.3291732,67.5989,66.6308,105.181,109.396,102.832,98.9566,10.4392,0.516129032,Slnd
2018,Indiana,50.8276256,19.6846677,29.4007491,32.1917808,76.75,1.92,52.5321888,32.2259136,65.6832298,12.0503597,34.0690436,53.9702233,0.09393882,5.89843239,51.1035654,18.2212991,31.797235,36.4459536,18.9771198,54.9125168,26.1103634,18.2277319,49.4031221,32.369146,70.1633,69.9282,100.266,104.691,101.275,102.063,2.62804,0.419354839,B10
2018,Indiana St.,51.4115433,19.7647564,23.5474006,42.0953576,75.79,1.75,46.4574899,35.8251058,71.6262976,9.65174129,41.7796111,47.4053296,0.10359788,10.4292034,49.4991161,20.0512022,27.6437848,34.0601061,19.7707736,43.8395416,36.3896848,22.6886793,47.4528302,29.8584906,71.4833,70.6518,109.168,109.963,104.997,107.329,2.63405,0.588235294,MVC
2018,Iona,52.4500476,18.7463386,30.8191403,28.6393911,75.88,2.26,51.4216085,38.2978723,73.8019169,7.59027266,40.7318248,56.6353187,0.09251965,6.11400563,53.8757824,15.9586288,24.4127517,30.1396245,17.0984456,46.8541821,35.9733531,15.2574942,53.9584935,30.7840123,70.9832,70.3151,111.238,116.577,110.395,108.441,8.13599,0.424242424,MAAC
2018,Iowa,53.1295488,15.4659379,28.0497925,28.0931587,78.7,0.99,53.2617038,37.5,69.527897,10.2603369,34.0253165,63.6363636,0.07288058,-0.154019,54.278481,18.6862427,34.1484716,35.3924051,18.4790875,52.7756654,28.7452472,15.6719292,51.5209858,32.8070851,69.5796,68.9345,103.722,109.943,107.467,103.367,6.57589,0.419354839,B10
2018,Iowa St.,50.9555785,16.4166236,30.6423611,26.4979339,77.34,1.48,47.9046837,35.8346095,70.0179533,11.0539846,34.9197861,51.7747858,0.06851756,-0.1577555,49.9465241,16.9684428,29.4681779,29.7860963,17.2719221,51.6386183,31.0894597,15.6477127,50.8764429,33.4758444,68.283,66.1202,98.3663,98.2789,107.469,108.994,-10.7155,0.366666667,B12
2018,Jackson St.,51.791639,21.4427046,31.6810345,46.6489715,76.3,2.02,39.269813,32.8424153,66.0714286,8.59538784,37.6803552,48.6445783,0.10266201,11.2743988,43.0355161,17.2957665,30.7248764,24.8612653,16.0259881,47.7531132,36.2208988,24.2967992,47.6236663,28.0795344,65.0782,64.0923,93.3332,89.4287,104.545,109.03,-19.601,0.375,SWAC
2018,Jacksonville,51.8836565,17.8286417,29.7010608,28.4210526,76.68,1.61,48.776509,33.0058939,65.6429942,9.21288014,29.3371758,46.3446475,0.08134022,4.56386315,48.9913545,19.1527848,25.891182,30.0288184,16.748286,58.5700294,24.6816846,16.8664004,52.9072348,30.2263649,71.405,68.6257,96.2084,94.1686,106.73,108.44,-14.2719,0.454545455,ASun
2018,Jacksonville St.,48.4037075,19.2965585,26.1712439,32.3892894,76.92,2.09,51.3111269,31.8327974,72.0064725,14.8506151,30.5951795,55.9652928,0.08954612,2.70527648,50.2213478,19.2124776,33.3887043,30.398426,17.8930438,58.2227583,23.8841978,19.2092823,46.2397937,34.5509239,67.4936,66.204,104.481,102.314,97.9426,99.9976,2.31594,0.638888889,OVC
2018,James Madison,52.811245,18.5052572,28.1636537,41.9965577,77.14,1.32,46.6221852,33.5320417,73.354232,9.55534532,35.8823529,48.4693878,0.09775504,3.91208684,47.9411765,16.5046888,28.9496157,34.1176471,20.6988058,49.4471473,29.8540469,22.1235195,45.5160745,32.3604061,69.2614,67.8565,102.818,101.397,107.699,107.368,-5.97079,0.3125,CAA
2018,Kansas,49.1318727,18.2459655,31.1688312,24.5969409,77.7,1.79,55.6034483,40.1437372,70.78125,10.8695652,41.1665258,55.7081545,0.0925045,2.51599065,57.5021133,16.6071063,29.3981482,27.0498732,14.2722117,48.7712665,36.9565217,15.12665,51.0881199,33.713878,70.1823,68.7634,115.458,120.852,102.324,97.3616,23.4903,0.794871795,B12
2018,Kansas St.,49.1409803,21.597747,31.888798,36.7862557,77.08,1.48,53.4010946,34.0939597,73.3918129,9.25147183,36.8083004,54.4290288,0.11913204,5.24828913,52.56917,17.1404259,25.9164535,33.7944664,19.0874525,51.9391635,28.973384,21.5092817,46.8926554,31.598063,66.4919,65.6078,106.531,110.114,100.441,95.34,14.7736,0.675675676,B12
2018,Kennesaw St.,54.1641702,18.7834471,33.5490831,32.8340324,77.33,1.74,47.3387097,36.8686869,69.1768827,7.75547445,24.205379,54.9795362,0.09891283,7.58566657,49.2665037,19.2830069,29.3995859,34.9022005,19.6811161,58.4952666,21.8236173,17.7808095,56.5711687,25.6480218,71.1804,68.5474,100.181,98.9339,110.111,111.753,-12.8186,0.333333333,ASun
2018,Kent St.,51.1311054,18.0073959,30.5143854,33.3676093,76.57,1.86,48.6885246,32.4074074,73.1669267,9.34730056,38.2591093,45.4112038,0.08360577,5.6620958,48.6589069,18.6933919,31.4597315,32.4392713,19.6070234,49.6655518,30.7274248,19.0476191,51.7704518,29.1819292,70.1197,68.6826,102.287,102.082,105.616,106.418,-4.33561,0.5,MAC
2018,Kentucky,46.7662801,16.8465793,30.979021,32.3371989,78.86,0.18,51.179095,35.7142857,69.7849462,13.6752137,25.8156028,48.997996,0.080369,-0.1295118,51.7966903,18.5853317,35.650768,43.9716312,22.8521127,56.5492958,20.5985916,19.3151212,47.5567526,33.1281262,69.7213,68.7603,109.639,115.806,100.541,95.3621,20.444,0.702702703,SEC
2018,LIU Brooklyn,50.0234302,16.5472319,29.7628156,31.8181818,75.2,1.89,52.2897585,34.5806452,69.6335079,7.40213523,39.2206478,46.875,0.07565605,8.87291367,52.1255061,19.4601921,29.3921732,38.6639676,20.5246914,48.4567901,31.0185185,18.0736761,54.4128933,27.5134305,69.0593,68.9377,102.84,104.857,103.718,103.798,1.05867,0.40625,NEC
2018,LSU,52.7315297,19.5752178,31.6112084,32.6742976,76.88,1.6,56.25,34.625323,73.3226837,9.67458223,40.1869159,50.9825328,0.10962122,5.26252803,54.517134,16.6171849,29.2165899,32.5025961,17.936694,50.6447831,31.4185229,17.7019894,48.5586683,33.7393423,68.6906,68.3098,102.782,101.847,108.083,112.015,-10.1676,0.322580645,SEC
2018,La Salle,51.6415501,17.4984298,25.3369272,33.7459634,76.27,2.04,48.7866109,32.9577465,78.6802031,7.34693878,37.2703412,50.1835985,0.08330487,12.4417949,49.0288714,16.4846668,25.5448997,31.0236221,19.9314188,49.9785684,30.0900129,18.6864407,50.6779661,30.6355932,69.6292,67.7824,103.286,101.564,100.389,105.285,-3.72119,0.575757576,A10
2018,Lafayette,51.9672131,14.6922008,27.1970398,25.9562842,77.24,1.27,51.3960703,37.3900293,77.0526316,8.47308032,41.358399,49.7340426,0.06041201,5.65031309,53.3353548,19.2835136,21.0031348,28.8053366,17.2235294,46.7764706,36,14.9754135,52.8386232,32.1859633,70.7892,70.7999,106.678,105.689,107.741,111.917,-6.22784,0.533333333,Pat
2018,Lamar,51.709943,21.8597858,27.7892562,38.3153895,75.9,2.5,46.6606498,34.423676,66.6141732,5.77478345,36.6857143,49.5934959,0.10564752,10.7708764,48.4857143,17.8675755,31.7333333,36.2857143,19.9528302,48.7735849,31.2735849,20.7666182,51.7224648,27.510917,63.3974,63.1078,106.374,103.945,100.902,105.162,-1.2167,0.594594595,Slnd
2018,Lehigh,52.3171413,16.0008547,26.8614515,30.6532663,75.62,1.27,47.7419355,40.6609195,77.3913044,5.15361744,39.079169,50.8114856,0.08214089,-4.3699178,52.919708,17.4252631,25.2446184,25.8281864,15.8857653,46.2293619,37.8848728,17.1895714,47.2823685,35.5280601,76.5445,74.9175,103.392,103.243,100.947,102.818,0.425282,0.696969697,Pat
2018,Liberty,51.4121038,18.1088916,20.5479452,34.4668588,76.41,1.25,51.1695906,36.7567568,80,8.33333333,41.9026048,58.0928482,0.08260196,-1.5304433,52.8312571,18.1542773,22.7934045,33.6919592,20.324509,44.8334757,34.8420154,19.6758217,39.801891,40.5222873,66.3883,65.0175,92.4337,93.8141,104.852,105.724,-11.9097,0.21875,ASun
2018,Lipscomb,51.9966722,19.9197854,24.2619926,38.4359401,77.27,1.7,53.1588448,32.6760563,72.7642276,7.56376429,39.0539054,54.4457978,0.08224944,10.0029188,51.540154,19.9626236,27.4473925,40.5940594,22.2729158,48.8593944,28.8676898,20.5508475,50.8474576,28.6016949,72.4373,71.5954,104.901,102.31,105.31,110.582,-8.27177,0.514285714,ASun
2018,Little Rock,50.7936508,19.8997605,31.2138728,40.5982906,75.81,1.23,47.3434535,31.7626527,61.376673,9.34479055,35.218193,50.9544787,0.06863689,1.19933312,47.4492932,21.6774066,28.2857143,32.1450522,17.2117963,53.5120643,29.2761394,21.2121212,43.5606061,35.2272727,72.2422,71.769,102.479,106.105,108.706,108.725,-2.62058,0.454545455,SB
2018,Long Beach St.,53.6988458,18.6961434,30.3538175,28.5414481,77.58,1.8,48.4777518,35.0775194,72.9281768,8.43183609,28.7145242,47.2568579,0.09215161,6.78235833,49.6661102,20.7341116,32.068654,40.2893712,22.8274968,53.6964981,23.4760052,16.6870167,54.1310541,29.1819292,69.2121,69.0801,88.5118,89.6314,108.517,110.044,-20.413,0.212121212,BW
2018,Longwood,52.3222477,17.6269799,30.6142035,34.1743119,76.8,2.06,45.7680251,31.5447155,68.1081081,8.93909627,39.1221374,44.9367089,0.09150618,3.82738382,46.3740458,22.9728672,22.6524685,35.3053435,20.5882353,47.7124183,31.6993464,19.1046099,48.0496454,32.8457447,72.1128,70.6475,113.046,112.691,98.9691,101.548,11.1425,0.794117647,BSth
2018,Louisiana,49.1138561,19.6474259,27.8546713,36.0902256,76.65,2.13,52.4050633,35.3785901,75.8760108,11.0223642,39.261917,61.9955157,0.09974847,15.3346548,52.6652999,18.2656289,35.877193,38.0317786,21.5049656,47.4407945,31.0542399,20.2702703,52.9206626,26.8090671,67.0424,66.11,99.8636,100.486,104.365,106.484,-5.99885,0.5,SB
2018,Louisiana Monroe,51.402439,18.5679944,28.6868687,30.7317073,76.47,2.05,47.0461869,35.5795148,71.7444717,3.73134328,44.3514644,54.1310541,0.08824899,-4.3726707,49.8505678,17.7518189,25.1741294,24.3275553,14.8979592,44.6938776,40.4081633,17.5953079,46.0410557,36.3636364,68.4952,67.3143,105.652,106.906,103.433,104.896,2.00969,0.515151515,SB
2018,Louisiana Tech,50.6475225,18.244602,29.0232558,32.0945946,77.17,1.27,48.1730769,36.6573034,72.7699531,10.1362862,40.6392694,56.5616798,0.08160825,7.57105653,50.9417808,17.8693916,27.4328082,36.4726027,20.6666667,44.5333333,34.8,18.4126984,51.7913832,29.7959184,69.7876,69.6705,107.106,112.163,99.8906,96.7542,15.4089,0.611111111,CUSA
2018,Louisville,46.9882246,18.9417943,31.3753582,29.2572464,78.31,1.68,49.7113997,37.1352785,73.6456808,14.9552033,35.2336449,50.4643963,0.0986388,10.8755062,51.8224299,16.6624912,28.6171063,31.9158879,18.4858508,50.6431459,30.8710033,18.0023687,52.4279511,29.4907225,65.6395,65.4809,107.999,111.413,94.8616,95.025,16.3876,0.842105263,ACC
2018,Loyola Chicago,47.3915163,19.4345653,25.8795934,25.207216,76.47,1.82,56.582175,39.7608371,72.6229508,6.49149923,35.359408,59.2901879,0.09676108,6.01872455,57.6638478,19.1051659,22.1135029,32.2410148,16.8761905,52.7238095,30.4,15.7712305,52.7729636,31.4558059,67.5128,66.8815,104.92,107.234,112.917,113.408,-6.17471,0.35483871,MVC
2018,Loyola MD,54.4242424,18.6740921,26.3816476,40.3636364,75.34,1.46,48.1132076,31.3278008,65.0684932,8.50860421,27.4800456,44.0366973,0.099058,9.51266625,47.8050171,18.9110729,29.147571,33.295325,18.4735051,59.5041322,22.0223627,21.2626041,49.5396756,29.1977203,69.4476,68.3826,97.6128,96.2487,108.156,110.832,-14.583,0.290322581,Pat
2018,Loyola Marymount,57.4367089,19.7898553,31.3073395,42.721519,77.11,1.2,48.1947943,34.6975089,71.5289982,7.15005035,32.0593269,54.2262679,0.10384776,4.17529814,49.4295493,19.1040682,34.280303,32.4586423,19.0186916,53.6448598,27.3364486,21.1897525,49.7611811,29.0490664,69.4177,68.7301,111.403,114.837,107.122,103.22,11.6169,0.545454545,WCC
2018,Maine,51.372549,18.1550455,30.7762557,36.6946779,75.74,1.64,47.0864662,29.5754026,69.2156863,8.32553789,39.0955924,48.2219061,0.0863866,4.13775552,46.0217516,21.850729,25.4691689,29.1929021,18.0010199,51.0963794,30.9026007,20.3301477,47.6107732,32.0590791,71.2991,71.3471,90.4548,90.8993,106.666,108.358,-17.4583,0.1875,AE
2018,Manhattan,50.0892326,21.5890785,32.0916905,40.9875074,76.39,2.1,46.8485419,39.9665552,69.44,11.4043355,36.0024082,58.7516961,0.08748516,5.78858213,51.5653221,22.6708841,31.0311284,37.627935,20.2142525,46.3903121,33.3954355,22.5747126,47.908046,29.5172414,67.4757,65.774,100.708,99.2728,102.144,104.227,-4.9543,0.451612903,MAAC
2018,Marist,52.6062753,14.7918645,29.7650131,29.8076923,77.82,1.49,52.9735683,34.9127182,71.4052288,6.42737897,46.9005848,48.4888305,0.05774602,1.65798742,52.6900585,21.6769666,22.6213592,35.7894737,19.5176418,42.9656097,37.5167486,17.3359841,48.4294235,34.2345925,71.4716,69.6466,99.4526,98.4806,112.046,112.947,-14.4669,0.193548387,MAAC
2018,Marquette,53.8308458,18.0815478,29.5774648,38.9054726,76.56,1.21,52.2039758,41.6666667,80.5,9.61682945,44.4017299,55.7128413,0.08598781,8.70374391,56.7755887,17.3181047,27.631579,28.8322922,16.9711876,42.4455376,40.5832748,21.2518195,52.1106259,26.6375546,70.3837,69.5236,114.416,119.24,110.293,105.56,13.6805,0.6,BE
2018,Marshall,49.8495271,18.3943213,32.3863636,28.8478074,76.63,1.43,55.3859203,35.9470468,76.3636364,12.6086957,45.441925,58.4493042,0.08842706,10.9801961,54.720037,17.2003694,22.5677831,33.086534,18.7564411,44.8643078,36.3792511,16.5527168,56.3512055,27.0960777,75.7665,74.7273,108.686,109.389,103.592,102.858,6.53148,0.694444444,CUSA
2018,Maryland,47.5338753,16.3134302,28.1938326,24.0108401,77.83,1.18,53.8973384,36.762226,75.9615385,11.4811569,36.0486322,55.2866242,0.06322661,0.17456533,54.3465046,20.4159201,31.4438503,37.9331307,20.9549072,50.132626,28.9124668,15.7135992,49.9759731,34.3104277,66.5292,66.3065,109.185,114.103,100.829,99.0758,15.027,0.59375,B10
2018,Maryland Eastern Shore,54.674221,16.0111382,34.7399411,31.898017,76.43,0.83,44.3181818,27.4658574,67.5834971,4.72589792,38.425656,48.0739599,0.06712744,-3.2591815,43.1195335,19.4420964,28.1763181,29.6793003,18.8699945,51.3439386,29.7860669,17.3447538,49.2505353,33.4047109,67.0367,65.9023,90.398,90.7876,116.293,117.845,-27.0577,0.21875,MEAC
2018,Massachusetts,51.5049299,16.5035565,29.6860987,33.212247,76.29,1.46,47.8920742,40.0273224,74.6361746,7.69835035,38.164755,58.6527294,0.06997508,2.66447487,52.5286757,18.6160118,27.2479564,25.0782065,15.1221567,47.851727,37.0261163,19.4726166,52.9006085,27.6267749,67.3601,66.4186,104.784,106.407,108.795,110.494,-4.0868,0.393939394,A10
2018,McNeese St.,49.7527812,15.1718601,33.2995951,31.5203956,76.59,1.93,47.3,34.5924453,69.7154472,10.2470265,33.4664005,40.4945904,0.06589239,7.26030072,48.835662,19.0478827,29.3361884,32.7345309,18.9398123,52.2363335,28.8238542,17.8571429,53.9795918,28.1632653,71.5695,70.3838,100.273,100.642,108.494,112.111,-11.4689,0.413793103,Slnd
2018,Memphis,50.8221994,18.9129436,33.6734694,32.3741007,77.33,1.65,52.3372287,31.70347,69.0476191,11.2663756,34.6069869,53.5024155,0.08799772,-2.3713709,50.6823144,20.4452422,35.1302785,43.558952,22.8820598,52.076412,25.0415282,18.2644628,45.0413223,36.6942149,66.2467,66.5687,105.028,107.45,105.843,106.667,0.782344,0.617647059,Amer
2018,Mercer,53.0659026,16.4661628,24.8571429,33.5816619,76.92,2.39,52.7027027,37.8223496,76.9354839,4.6306505,40.2537486,54.0740741,0.0757065,-9.9120918,54.3252595,18.7846742,31.3069909,35.7554787,20.2033037,46.2515883,33.545108,18.66491,41.8093983,39.5256917,65.107,64.3401,112.124,111.728,107.477,110.458,1.27021,0.558823529,SC
2018,Miami FL,48.9679522,18.8282607,28.1842818,28.0825638,77.11,1.25,52.2028263,36.4306785,66.1791591,10.9612142,36.0446571,48.4571429,0.09596929,4.10863207,53.0834662,16.7717759,29.0942361,29.0802765,15.3324862,53.1977975,31.3850064,16.9351128,53.290382,29.6824666,67.8651,67.0394,107.641,112.856,99.258,97.4297,15.4259,0.6875,ACC
2018,Miami OH,51.3911183,18.1244546,25.8152174,28.4644195,76.78,1.14,50.0480307,33.4951456,68.8492064,6.48464164,44.1823056,49.8117942,0.10650914,7.09965125,50.1340483,19.3327516,27.0577934,27.0241287,15.6517817,47.0004511,37.3477673,16.2598082,53.0078466,30.7323453,68.2466,66.7138,99.1301,100.22,102.642,103.038,-2.81854,0.470588235,MAC
2018,Michigan,47.7125693,19.5007874,24.8865356,29.8983364,77.77,1.65,54.7490348,35.1983723,65.9513591,7.94701987,43.1518876,53.3649289,0.09505219,15.7333984,53.9069359,14.0315143,25.4504505,30.6848112,15.8039081,48.6115873,35.5845046,18.4439179,55.8451817,25.7109005,65.6481,64.8604,109.836,114.717,95.8537,90.5127,24.2042,0.804878049,B10
2018,Michigan St.,42.6944972,14.6012122,26.5625,30.6925996,77.33,1.32,55.1534225,40,74.7206704,18.4558824,36.3226453,67.6084763,0.05982732,2.57836218,56.9138277,19.2033135,37.0201097,35.8717435,19.0594941,49.9465622,30.9939437,20.7397622,45.9709379,33.2892999,68.0548,67.0387,117.189,119.188,95.3364,93.7747,25.4137,0.857142857,B10
2018,Middle Tennessee,49.222488,19.0669348,22.3495702,40.7894737,76.38,2.35,51.8760196,37.0967742,74.4144144,6.99904123,33.5861322,52.0785219,0.0875429,7.96607661,53.1419285,18.562761,30.7189543,30.0650054,17.3894737,53.5578947,29.0526316,22.9400749,49.2509363,27.8089888,67.6952,66.5178,109.183,111.322,98.007,96.6444,14.6777,0.757575758,CUSA
2018,Milwaukee,50.0570125,18.0125733,23.8229755,27.3660205,76.08,1.62,50.8566276,33.9449541,66.8711656,10.7175295,37.0958593,51.7811705,0.08911484,4.78609656,50.8791832,18.0599748,25.0943396,27.7368123,15.417256,53.1824611,31.4002829,17.0915959,48.3474976,34.5609065,67.5011,65.694,100.569,100.31,100.214,103.417,-3.10706,0.484848485,Horz
2018,Minnesota,50.5,16.0065081,29.4605809,27.1,77.56,1.81,47.1290082,34.6031746,70.3757225,12.6749611,31.9634703,54.9411765,0.0795928,-0.0850658,48.6555048,15.522795,29.9676898,35.1090817,20.2494803,52.5571726,27.1933472,15.9034138,50.6244796,33.4721066,70.3032,69.843,105.217,108.73,105.983,103.652,5.07849,0.46875,B10
2018,Mississippi,51.5261252,17.2747645,30.6519898,36.8856699,76.83,2.09,48.7200661,31.8527919,73.037037,11.1774744,39.4197099,55.6480381,0.08702652,-1.6290954,48.3491746,15.8823401,31.2747427,33.7668834,20.3215169,48.6397362,31.0387469,20.32,45.12,34.56,70.6504,70.0415,105.48,111.142,108.954,104.725,6.41651,0.375,SEC
2018,Mississippi St.,48.2527525,19.5120964,30.6923077,29.7271422,77.28,1.07,55.1724138,31.4766839,68.6930091,14.6398141,37.1689937,49.5327103,0.09513159,5.07556986,52.2147328,19.1477626,32.0957096,31.6803081,17.2453262,54.9408623,27.8138115,17.5460123,49.8159509,32.6380368,68.1549,67.3085,105.954,110.526,99.2696,96.9185,13.607,0.675675676,SEC
2018,Mississippi Valley St.,54.8572997,19.6313618,31.1490126,39.2425906,75.7,1.8,41.6017009,30.1056338,67.4782609,5.11627907,28.7013643,43.1398417,0.0818707,2.45362489,42.6225366,19.1471802,30.3759399,29.0550783,18.6987952,56.5783133,24.7228916,20.04,46.96,33,69.88,69.4263,91.1353,90.3029,110.337,114.508,-24.2053,0.125,SWAC
2018,Missouri,46.7265048,16.0320641,27.8565471,30.3062302,77.95,1.81,50.3232759,39.0243902,74.3119266,10.9917355,45.635618,56.0311284,0.07509271,6.37226739,54.0714704,20.8232557,30.2941177,38.3128295,20.8404803,40.051458,39.1080618,18.956044,50.2747253,30.7692308,67.2822,65.6902,107.159,111.876,100.622,97.0496,14.8262,0.606060606,SEC
2018,Missouri St.,47.5476839,14.7984942,25.8289703,30.4087194,76.9,2.46,49.3744787,32.8966521,72.038835,10.8038029,36.4262991,49.7555012,0.06786571,4.48487531,49.3637328,17.4848451,33.0985916,27.3064687,16.6144201,53.0228392,30.3627407,18.7994416,49.5114007,31.6891578,66.0464,65.4776,105.085,108.339,101.468,103.533,4.8058,0.545454545,MVC
2018,Monmouth,51.3573407,18.3046224,26.8526591,41.5512465,77.03,1.27,49.3006993,38.8501742,71.1081794,7.44897959,33.410943,50.6988564,0.08668295,1.49832084,52.2991851,20.8567091,26.5895954,44.121071,23.0736301,48.2876712,28.6386986,21.8381113,41.2310287,36.93086,71.1727,69.9879,102.847,103.531,104.221,104.742,-1.21137,0.35483871,MAAC
2018,Montana,48.3843047,21.1974342,26.1343013,41.4310444,76.77,1.76,51.4450867,33.7209302,71.5659341,9.03665814,27.1578947,45.5981941,0.10952008,18.3188188,51.2105263,17.4437219,33.5106383,38.3157895,21.1187677,57.7219295,21.1593028,23.5642662,49.4986326,26.9371012,69.7287,67.9829,108.809,108.842,96.7088,98.4385,10.4038,0.764705882,BSky
2018,Montana St.,54.8634812,18.428615,27.7832512,36.3481229,75.96,2.14,46.0846085,33.773862,73.495702,5.5353902,38.0022321,48.2479784,0.07463589,9.52387202,47.8236607,17.0925404,28.6821705,38.9508929,23.0354737,45.9811406,30.9833857,19.0176322,51.6372796,29.3450882,71.4337,69.6657,102.496,102.068,109.926,111.343,-9.27478,0.40625,BSky
2018,Morehead St.,55.2124834,19.928415,29.9776286,40.9030545,75.38,1.03,48.5042735,31.8493151,69.7132617,8.19490587,38.4210526,47.65625,0.08233582,1.73496311,48.2236842,22.0785861,31.1408016,36.7105263,20.9703504,48.9487871,30.0808625,20.4686753,48.3978957,31.133429,70.2486,68.5362,97.2419,99.0324,109.661,108.994,-9.96169,0.275862069,OVC
2018,Morgan St.,51.9117647,20.5100839,30.651341,41.7058824,76.67,1.79,44.8327138,32.0175439,72.4576271,7.85440613,25.3192671,48.9986649,0.09930222,5.56353748,45.6413104,18.7467736,33.5051546,39.3114936,23.783032,55.9109875,20.3059805,22.1781305,47.7954145,30.026455,70.5793,68.8912,100.305,96.318,104.901,111.134,-14.8158,0.40625,MEAC
2018,Mount St. Mary's,51.7191977,20.2201225,35.387674,27.3352436,75.84,1.4,52.2883295,37.3417722,72.7272727,10.786106,47.4759615,55.7180851,0.10085342,6.08206159,54.0564904,16.2156484,20.5311542,29.0865385,16.3644816,42.4918643,41.1436541,16.2024141,52.4605385,31.3370474,66.5959,64.6942,106.34,103.741,106.122,110.099,-6.35828,0.5625,NEC
2018,Murray St.,47.1511628,18.0443343,27.6084949,30.4651163,76.28,1.91,54.3928924,37.202381,73.1319555,8.4078712,39.8813056,53.4332085,0.09663086,11.5177863,54.9554896,17.5513197,32.8527292,37.3293769,19.8961938,47.6643599,32.4394464,18.9,53.2,27.9,67.6113,67.1965,114.337,112.852,98.5704,100.661,12.1917,0.8125,OVC
2018,NJIT,53.0350438,20.2622019,28.5560345,33.6670839,75.96,1.27,48.0823199,35.3433836,67.8832117,7.38317757,35.8343337,49.6551724,0.1111153,12.0266065,49.84994,18.4521789,29.9804688,32.8931573,18.2980817,50.5656665,31.1362518,18.5487746,53.3397405,28.1114849,66.6672,65.4055,100.963,98.6643,99.9847,104.331,-5.66692,0.636363636,ASun
2018,Navy,53.2015066,21.2639002,22.2339305,33.9610797,76.29,2.11,50.1862197,32.2689076,72.0198676,4.18006431,35.6500899,57.0451436,0.09450622,2.47977255,49.5506291,21.2156827,31.6908213,36.1893349,20.8233605,51.6036381,27.5730014,18.5096154,46.4423077,35.0480769,68.1697,67.3906,105.657,110.611,100.268,97.0679,13.5429,0.625,Pat
2018,Nebraska,47.0123457,18.3340991,33.9920949,26.5185185,77.44,2,47.5728155,34.6268657,71.7877095,12.8151261,35.1521511,54.3902439,0.08857053,11.130091,49.1080798,16.0312654,30.0929839,37.5655824,21.5423303,49.2875105,29.1701593,15.9381899,58.6313466,25.4304636,72.4611,69.7962,102.142,104.07,115.955,114.736,-10.6662,0.666666667,B10
2018,Nebraska Omaha,55.7650862,15.7293245,30.6613227,28.1788793,76.14,1.75,49.9113475,35.8346095,71.1934156,6.61577608,36.6647951,46.1731493,0.0716246,5.75359421,51.3194834,18.0231844,24.9278152,27.2880404,15.9153634,51.7939282,32.2907084,16.194332,52.2267207,31.5789474,70.3605,69.4478,115.961,120.173,102.399,101.782,18.3914,0.290322581,Sum
2018,Nevada,49.4439502,17.9570111,29.2665214,30.1156584,78.3,2.16,52.0989505,39.159292,74.2610837,10.8695652,40.3932082,57.006673,0.08713318,4.88675055,54.7810545,13.5245843,26.5940902,36.282395,19.7381342,45.4991817,34.7626841,17.7580466,51.7203108,30.5216426,66.0233,65.3932,99.2063,98.1728,105.198,108.524,-10.3509,0.783783784,MWC
2018,New Hampshire,50.7409794,13.7360126,21.3920164,41.4304124,76.27,1.84,44.2780749,32.5874126,73.5586481,5.09885536,43.3333333,51.4683153,0.04491624,10.9915189,46.2727273,17.4442138,28.4780579,30.4848485,19.5044808,43.6478651,36.8476542,21.8362283,48.2382134,29.9255583,72.7267,71.3384,109.912,113.325,106.376,106.803,6.52174,0.322580645,AE
2018,New Mexico,54.7708895,21.9625101,30.9818875,40,76.98,2.02,51.4423077,37.1276596,77.4052478,7.06991359,47.4747475,56.4479638,0.095074,16.3911338,53.459596,16.7728811,26.0720412,34.6464647,20.0528701,40.407855,39.5392749,20.7797271,53.2553606,25.9649123,69.8605,68.4753,107.536,107.88,93.1511,94.9622,12.9182,0.558823529,MWC
2018,New Mexico St.,46.0149083,18.9964755,22.5265018,33.0275229,75.44,2.03,51.9736842,34.0486409,64.2728905,8.24275362,36.5013055,49.3103448,0.07773376,12.4909602,51.6449086,17.3866047,33.831283,29.0861619,15.3253425,54.109589,30.5650685,20.5838694,49.8762989,29.5398318,68.0259,66.1084,98.9251,98.492,103.854,107.444,-8.95152,0.823529412,WAC
2018,New Orleans,53.1994981,22.3038348,30.8900524,38.2685069,76.72,1.75,47.2518458,35.3960396,66.6666667,9.51035782,24.892175,57.9972184,0.10200222,10.5038867,48.7060998,21.9133957,32.8170378,41.4048059,22.0798423,56.7767373,21.1434204,20.2257761,51.5522107,28.2220132,74.8747,73.6763,110.393,109.523,111.044,113.515,-3.99195,0.484848485,Slnd
2018,Niagara,52.5681818,15.5432611,30.9542281,29.3636364,75.83,1.99,49.1947291,35.883905,72.7722772,10.076442,35.6873823,42.0550848,0.06867953,3.87086968,50.8474576,14.9809726,30.913349,38.0414313,21.3973799,48.9082969,29.6943231,16.468039,52.2210184,31.3109426,75.9478,73.4955,104.789,103.334,101.045,104.891,-1.55681,0.575757576,MAAC
